feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000102125.15	chrX	154409266	154409496	231	+	23736	154411518	154421726	+	upstream	-2252	2022	NearestLocation	chrX	HAVANA	gene	154411518	154421726	.	+	.	protein_coding	KNOWN	TAZ	2	OTTHUMG00000033190.20
ENSG00000102128.8	chrX	102934530	102934741	212	+	23481	102937272	102938300	+	upstream	-2742	2531	NearestLocation	chrX	HAVANA	gene	102937272	102938300	.	+	.	protein_coding	KNOWN	RAB40AL	2	retrogene
ENSG00000102145.13	chrX	48782782	48783162	381	+	23311	48786554	48794311	+	upstream	-3772	3392	NearestLocation	chrX	HAVANA	gene	48786554	48794311	.	+	.	protein_coding	KNOWN	GATA1	2	OTTHUMG00000021504.2
ENSG00000102172.15	chrX	21940420	21940800	381	+	23204	21940573	21994835	+	overlapStart	-153	153	NearestLocation	chrX	HAVANA	gene	21940573	21994835	.	+	.	protein_coding	KNOWN	SMS	2	OTTHUMG00000021239.3
ENSG00000102174.8	chrX	22041986	22042294	309	+	23205	22032441	22251310	+	inside	9545	9545	NearestLocation	chrX	HAVANA	gene	22032441	22251310	.	+	.	protein_coding	KNOWN	PHEX	2	OTTHUMG00000021241.2
ENSG00000102178.12	chrX	154485684	154486033	350	+	23739	154483717	154486670	-	inside	986	637	NearestLocation	chrX	HAVANA	gene	154483717	154486670	.	-	.	protein_coding	KNOWN	UBL4A	2	OTTHUMG00000013370.5
ENSG00000102178.12	chrX	154486177	154486373	197	+	23740	154483717	154486670	-	inside	493	297	NearestLocation	chrX	HAVANA	gene	154483717	154486670	.	-	.	protein_coding	KNOWN	UBL4A	2	OTTHUMG00000013370.5
ENSG00000102178.12	chrX	154486766	154487262	497	+	23741	154483717	154486670	-	upstream	-96	96	NearestLocation	chrX	HAVANA	gene	154483717	154486670	.	-	.	protein_coding	KNOWN	UBL4A	2	OTTHUMG00000013370.5
ENSG00000102189.16	chr12	92929034	92929743	710	+	05535	92770637	92929331	-	overlapStart	297	297	NearestLocation	chr12	HAVANA	gene	92770637	92929331	.	-	.	protein_coding	KNOWN	EEA1	2	OTTHUMG00000170110.2
ENSG00000102221.13	chrX	46912936	46913146	211	+	23281	46912276	47061242	+	inside	660	660	NearestLocation	chrX	HAVANA	gene	46912276	47061242	.	+	.	protein_coding	KNOWN	JADE3	2	OTTHUMG00000021431.5
ENSG00000102226.9	chrX	47233007	47233711	705	+	23283	47232690	47248328	+	inside	317	317	NearestLocation	chrX	HAVANA	gene	47232690	47248328	.	+	.	protein_coding	KNOWN	USP11	1	OTTHUMG00000021437.5
ENSG00000102241.11	chrX	136496794	136497125	332	+	23639	136497079	136512346	+	overlapStart	-285	46	NearestLocation	chrX	HAVANA	gene	136497079	136512346	.	+	.	protein_coding	KNOWN	HTATSF1	2	OTTHUMG00000022510.3
ENSG00000102265.11	chrX	47572875	47573170	296	+	23289	47582313	47586789	+	upstream	-9438	9143	NearestLocation	chrX	HAVANA	gene	47582313	47586789	.	+	.	protein_coding	KNOWN	TIMP1	2	OTTHUMG00000021447.2
ENSG00000102265.11	chrX	47582069	47582550	482	+	23290	47582313	47586789	+	overlapStart	-244	237	NearestLocation	chrX	HAVANA	gene	47582313	47586789	.	+	.	protein_coding	KNOWN	TIMP1	2	OTTHUMG00000021447.2
ENSG00000102287.17	chrX	151984401	151984630	230	+	23669	151953124	151974680	-	upstream	-9721	9721	NearestLocation	chrX	HAVANA	gene	151953124	151974680	.	-	.	protein_coding	KNOWN	GABRE	2	OTTHUMG00000024176.3
ENSG00000102302.7	chrX	54495876	54496087	212	+	23382	54445454	54496166	-	inside	290	79	NearestLocation	chrX	HAVANA	gene	54445454	54496166	.	-	.	protein_coding	KNOWN	FGD1	2	OTTHUMG00000021627.1
ENSG00000102312.20	chrX	48508630	48509241	612	+	23303	48508962	48520814	+	overlapStart	-332	279	NearestLocation	chrX	HAVANA	gene	48508962	48520814	.	+	.	protein_coding	KNOWN	PORCN	2	OTTHUMG00000024116.8
ENSG00000102317.17	chrX	48574335	48574571	237	+	23306	48574449	48579066	+	overlapStart	-114	114	NearestLocation	chrX	HAVANA	gene	48574449	48579066	.	+	.	protein_coding	KNOWN	RBM3	2	OTTHUMG00000024121.2
ENSG00000102384.13	chrX	101097540	101097866	327	+	23472	101098218	101163681	+	upstream	-678	352	NearestLocation	chrX	HAVANA	gene	101098218	101163681	.	+	.	protein_coding	KNOWN	CENPI	2	OTTHUMG00000022018.2
ENSG00000102384.13	chrX	101098019	101098238	220	+	23473	101098218	101163681	+	overlapStart	-199	20	NearestLocation	chrX	HAVANA	gene	101098218	101163681	.	+	.	protein_coding	KNOWN	CENPI	2	OTTHUMG00000022018.2
ENSG00000102390.10	chrX	76173556	76173773	218	+	23463	76172936	76178204	+	inside	620	620	NearestLocation	chrX	HAVANA	gene	76172936	76178204	.	+	.	protein_coding	KNOWN	PBDC1	2	OTTHUMG00000021876.2
ENSG00000102409.9	chrX	103214876	103215285	410	+	23483	103215092	103217246	+	overlapStart	-216	193	NearestLocation	chrX	HAVANA	gene	103215092	103217246	.	+	.	protein_coding	KNOWN	BEX4	2	OTTHUMG00000022091.1
ENSG00000102471.13	chr13	79480935	79481548	614	+	06212	79481124	79556075	+	overlapStart	-189	189	NearestLocation	chr13	HAVANA	gene	79481124	79556075	.	+	.	protein_coding	KNOWN	NDFIP2	1	OTTHUMG00000017136.7
ENSG00000102531.16	chr13	48976127	48976606	480	+	06149	48975912	49209779	+	inside	215	215	NearestLocation	chr13	HAVANA	gene	48975912	49209779	.	+	.	protein_coding	KNOWN	FNDC3A	2	ncRNA_host
ENSG00000102543.14	chr13	49247845	49248103	259	+	06154	49247925	49293485	+	overlapStart	-80	80	NearestLocation	chr13	HAVANA	gene	49247925	49293485	.	+	.	protein_coding	KNOWN	CDADC1	2	OTTHUMG00000016913.6
ENSG00000102554.13	chr13	73058586	73058878	293	+	06197	73054976	73077542	+	inside	3610	3610	NearestLocation	chr13	HAVANA	gene	73054976	73077542	.	+	.	protein_coding	KNOWN	KLF5	2	OTTHUMG00000017074.2
ENSG00000102554.13	chr13	73059175	73059405	231	+	06198	73054976	73077542	+	inside	4199	4199	NearestLocation	chr13	HAVANA	gene	73054976	73077542	.	+	.	protein_coding	KNOWN	KLF5	2	OTTHUMG00000017074.2
ENSG00000102575.10	chr19	11578270	11578486	217	+	11229	11574660	11579008	-	inside	738	522	NearestLocation	chr19	HAVANA	gene	11574660	11579008	.	-	.	protein_coding	KNOWN	ACP5	2	OTTHUMG00000182036.2
ENSG00000102575.10	chr19	11581731	11582124	394	+	11230	11574660	11579008	-	upstream	-2723	2723	NearestLocation	chr19	HAVANA	gene	11574660	11579008	.	-	.	protein_coding	KNOWN	ACP5	2	OTTHUMG00000182036.2
ENSG00000102580.14	chr13	95677469	95677725	257	+	06232	95677139	95794989	+	inside	330	330	NearestLocation	chr13	HAVANA	gene	95677139	95794989	.	+	.	protein_coding	KNOWN	DNAJC3	1	overlapping_locus
ENSG00000102595.18	chr13	96052848	96053593	746	+	06233	95801580	96053482	-	overlapStart	634	111	NearestLocation	chr13	HAVANA	gene	95801580	96053482	.	-	.	protein_coding	KNOWN	UGGT2	2	overlapping_locus
ENSG00000102699.5	chr13	24511074	24511269	196	+	06039	24420926	24512810	-	inside	1736	1541	NearestLocation	chr13	HAVANA	gene	24420926	24512810	.	-	.	protein_coding	KNOWN	PARP4	2	OTTHUMG00000016582.2
ENSG00000102699.5	chr13	24512493	24512918	426	+	06040	24420926	24512810	-	overlapStart	317	108	NearestLocation	chr13	HAVANA	gene	24420926	24512810	.	-	.	protein_coding	KNOWN	PARP4	2	OTTHUMG00000016582.2
ENSG00000102710.19	chr13	37059415	37059659	245	+	06096	37009312	37059713	-	inside	298	54	NearestLocation	chr13	HAVANA	gene	37009312	37059713	.	-	.	protein_coding	KNOWN	SUPT20H	2	OTTHUMG00000016747.5
ENSG00000102743.14	chr13	40789242	40789434	193	+	06102	40789412	40810111	+	overlapStart	-170	22	NearestLocation	chr13	HAVANA	gene	40789412	40810111	.	+	.	protein_coding	KNOWN	SLC25A15	2	OTTHUMG00000016776.6
ENSG00000102743.14	chr13	40789889	40790072	184	+	06103	40789412	40810111	+	inside	477	477	NearestLocation	chr13	HAVANA	gene	40789412	40810111	.	+	.	protein_coding	KNOWN	SLC25A15	2	OTTHUMG00000016776.6
ENSG00000102760.12	chr13	41457201	41457605	405	+	06110	41457559	41470882	+	overlapStart	-358	46	NearestLocation	chr13	HAVANA	gene	41457559	41470882	.	+	.	protein_coding	KNOWN	RGCC	2	OTTHUMG00000016796.1
ENSG00000102760.12	chr13	41458536	41458778	243	+	06111	41457559	41470882	+	inside	977	977	NearestLocation	chr13	HAVANA	gene	41457559	41470882	.	+	.	protein_coding	KNOWN	RGCC	2	OTTHUMG00000016796.1
ENSG00000102760.12	chr13	41463890	41464219	330	+	06112	41457559	41470882	+	inside	6331	6331	NearestLocation	chr13	HAVANA	gene	41457559	41470882	.	+	.	protein_coding	KNOWN	RGCC	2	OTTHUMG00000016796.1
ENSG00000102760.12	chr13	41465988	41466293	306	+	06113	41457559	41470882	+	inside	8429	4589	NearestLocation	chr13	HAVANA	gene	41457559	41470882	.	+	.	protein_coding	KNOWN	RGCC	2	OTTHUMG00000016796.1
ENSG00000102780.16	chr13	42040514	42040750	237	+	06114	42040036	42256578	+	inside	478	478	NearestLocation	chr13	HAVANA	gene	42040036	42256578	.	+	.	protein_coding	KNOWN	DGKH	2	overlapping_locus
ENSG00000102781.13	chr13	30307170	30307657	488	+	06076	30202630	30307484	-	overlapStart	314	173	NearestLocation	chr13	HAVANA	gene	30202630	30307484	.	-	.	protein_coding	KNOWN	KATNAL1	2	OTTHUMG00000016665.4
ENSG00000102804.14	chr13	44577167	44577670	504	+	06125	44432143	44577147	-	upstream	-20	20	NearestLocation	chr13	HAVANA	gene	44432143	44577147	.	-	.	protein_coding	KNOWN	TSC22D1	2	OTTHUMG00000016838.7
ENSG00000102804.14	chr13	44577828	44578126	299	+	06126	44432143	44577147	-	upstream	-681	681	NearestLocation	chr13	HAVANA	gene	44432143	44577147	.	-	.	protein_coding	KNOWN	TSC22D1	2	OTTHUMG00000016838.7
ENSG00000102858.12	chr16	4616082	4616723	642	+	07854	4616493	4690974	+	overlapStart	-411	230	NearestLocation	chr16	HAVANA	gene	4616493	4690974	.	+	.	protein_coding	KNOWN	MGRN1	1	ncRNA_host
ENSG00000102858.12	chr16	4624868	4625063	196	+	07855	4616493	4690974	+	inside	8375	8375	NearestLocation	chr16	HAVANA	gene	4616493	4690974	.	+	.	protein_coding	KNOWN	MGRN1	1	ncRNA_host
ENSG00000102870.5	chr16	30794747	30794958	212	+	08165	30778449	30787202	-	upstream	-7545	7545	NearestLocation	chr16	HAVANA	gene	30778449	30787202	.	-	.	protein_coding	KNOWN	ZNF629	2	OTTHUMG00000176905.2
ENSG00000102882.11	chr16	30122800	30123212	413	+	08142	30114105	30123506	-	inside	706	294	NearestLocation	chr16	HAVANA	gene	30114105	30123506	.	-	.	protein_coding	KNOWN	MAPK3	1	OTTHUMG00000132149.7
ENSG00000102893.15	chr16	47461134	47461572	439	+	08234	47461123	47701523	+	inside	11	11	NearestLocation	chr16	HAVANA	gene	47461123	47701523	.	+	.	protein_coding	KNOWN	PHKB	1	ncRNA_host
ENSG00000102893.15	chr16	47462444	47462721	278	+	08235	47461123	47701523	+	inside	1321	1321	NearestLocation	chr16	HAVANA	gene	47461123	47701523	.	+	.	protein_coding	KNOWN	PHKB	1	ncRNA_host
ENSG00000102897.9	chr16	20897919	20898170	252	+	07997	20899868	20925006	+	upstream	-1949	1698	NearestLocation	chr16	HAVANA	gene	20899868	20925006	.	+	.	protein_coding	KNOWN	LYRM1	1	OTTHUMG00000131554.3
ENSG00000102897.9	chr16	20899515	20899817	303	+	07998	20899868	20925006	+	upstream	-353	51	NearestLocation	chr16	HAVANA	gene	20899868	20925006	.	+	.	protein_coding	KNOWN	LYRM1	1	OTTHUMG00000131554.3
ENSG00000102898.11	chr16	67846679	67846966	288	+	08378	67846732	67872567	+	overlapStart	-53	53	NearestLocation	chr16	HAVANA	gene	67846732	67872567	.	+	.	protein_coding	KNOWN	NUTF2	2	OTTHUMG00000137540.6
ENSG00000102900.12	chr16	56730043	56730511	469	+	08284	56730105	56850286	+	overlapStart	-62	62	NearestLocation	chr16	HAVANA	gene	56730105	56850286	.	+	.	protein_coding	KNOWN	NUP93	1	OTTHUMG00000133278.12
ENSG00000102901.12	chr16	67847454	67847799	346	+	08379	67828157	67847811	-	inside	357	12	NearestLocation	chr16	HAVANA	gene	67828157	67847811	.	-	.	protein_coding	KNOWN	CENPT	1	OTTHUMG00000173071.3
ENSG00000102904.14	chr16	67806865	67807198	334	+	08377	67806765	67832148	+	inside	100	100	NearestLocation	chr16	HAVANA	gene	67806765	67832148	.	+	.	protein_coding	KNOWN	TSNAXIP1	1	OTTHUMG00000137545.7
ENSG00000102910.13	chr16	48244110	48244516	407	+	08243	48244296	48363122	+	overlapStart	-186	186	NearestLocation	chr16	HAVANA	gene	48244296	48363122	.	+	.	protein_coding	KNOWN	LONP2	1	OTTHUMG00000133144.7
ENSG00000102935.11	chr16	49855464	49855775	312	+	08253	49487524	49857919	-	inside	2455	2144	NearestLocation	chr16	HAVANA	gene	49487524	49857919	.	-	.	protein_coding	KNOWN	ZNF423	2	overlapping_locus
ENSG00000102935.11	chr16	49858320	49858559	240	+	08254	49487524	49857919	-	upstream	-401	401	NearestLocation	chr16	HAVANA	gene	49487524	49857919	.	-	.	protein_coding	KNOWN	ZNF423	2	overlapping_locus
ENSG00000102935.11	chr16	49858737	49859504	768	+	08255	49487524	49857919	-	upstream	-818	818	NearestLocation	chr16	HAVANA	gene	49487524	49857919	.	-	.	protein_coding	KNOWN	ZNF423	2	overlapping_locus
ENSG00000102967.11	chr16	72008434	72008841	408	+	08444	72008588	72027664	+	overlapStart	-154	154	NearestLocation	chr16	HAVANA	gene	72008588	72027664	.	+	.	protein_coding	KNOWN	DHODH	1	OTTHUMG00000178093.5
ENSG00000102967.11	chr16	72013254	72013632	379	+	08445	72008588	72027664	+	inside	4666	4666	NearestLocation	chr16	HAVANA	gene	72008588	72027664	.	+	.	protein_coding	KNOWN	DHODH	1	OTTHUMG00000178093.5
ENSG00000102967.11	chr16	72013842	72014205	364	+	08446	72008588	72027664	+	inside	5254	5254	NearestLocation	chr16	HAVANA	gene	72008588	72027664	.	+	.	protein_coding	KNOWN	DHODH	1	OTTHUMG00000178093.5
ENSG00000102970.10	chr16	57399973	57400206	234	+	08299	57404767	57416062	+	upstream	-4794	4561	NearestLocation	chr16	HAVANA	gene	57404767	57416062	.	+	.	protein_coding	KNOWN	CCL17	2	OTTHUMG00000133468.1
ENSG00000102977.13	chr16	67660197	67660520	324	+	08371	67657512	67660815	-	inside	618	295	NearestLocation	chr16	HAVANA	gene	67657512	67660815	.	-	.	protein_coding	KNOWN	ACD	2	OTTHUMG00000137547.6
ENSG00000102977.13	chr16	67660650	67660937	288	+	08372	67657512	67660815	-	overlapStart	165	122	NearestLocation	chr16	HAVANA	gene	67657512	67660815	.	-	.	protein_coding	KNOWN	ACD	2	OTTHUMG00000137547.6
ENSG00000102978.12	chr16	57462961	57463292	332	+	08301	57462387	57472010	+	inside	574	574	NearestLocation	chr16	HAVANA	gene	57462387	57472010	.	+	.	protein_coding	KNOWN	POLR2C	2	overlapping_locus
ENSG00000102984.14	chr16	71895107	71895605	499	+	08441	71859680	71895336	-	overlapStart	229	229	NearestLocation	chr16	HAVANA	gene	71859680	71895336	.	-	.	protein_coding	KNOWN	ZNF821	2	overlapping_locus
ENSG00000102996.4	chr16	58025485	58025734	250	+	08321	58025566	58046901	+	overlapStart	-81	81	NearestLocation	chr16	HAVANA	gene	58025566	58046901	.	+	.	protein_coding	KNOWN	MMP15	2	OTTHUMG00000133466.2
ENSG00000102996.4	chr16	58026935	58027208	274	+	08322	58025566	58046901	+	inside	1369	1369	NearestLocation	chr16	HAVANA	gene	58025566	58046901	.	+	.	protein_coding	KNOWN	MMP15	2	OTTHUMG00000133466.2
ENSG00000103018.16	chr16	69424362	69424601	240	+	08409	69424525	69466266	+	overlapStart	-163	76	NearestLocation	chr16	HAVANA	gene	69424525	69466266	.	+	.	protein_coding	KNOWN	CYB5B	2	overlapping_locus
ENSG00000103024.7	chr16	1771566	1771806	241	+	07724	1770286	1771730	-	overlapStart	164	76	NearestLocation	chr16	HAVANA	gene	1770286	1771730	.	-	.	protein_coding	KNOWN	NME3	2	OTTHUMG00000128635.3
ENSG00000103043.14	chr16	70801078	70801306	229	+	08430	70687439	70801161	-	overlapStart	83	83	NearestLocation	chr16	HAVANA	gene	70687439	70801161	.	-	.	protein_coding	KNOWN	VAC14	1	overlapping_locus
ENSG00000103044.10	chr16	69097504	69097742	239	+	08404	69105564	69118719	+	upstream	-8060	7822	NearestLocation	chr16	HAVANA	gene	69105564	69118719	.	+	.	protein_coding	KNOWN	HAS3	2	OTTHUMG00000137562.3
ENSG00000103064.13	chr16	68264031	68264378	348	+	08396	68264516	68301823	+	upstream	-485	138	NearestLocation	chr16	HAVANA	gene	68264516	68301823	.	+	.	protein_coding	KNOWN	SLC7A6	2	OTTHUMG00000176544.11
ENSG00000103064.13	chr16	68264765	68264957	193	+	08397	68264516	68301823	+	inside	249	249	NearestLocation	chr16	HAVANA	gene	68264516	68301823	.	+	.	protein_coding	KNOWN	SLC7A6	2	OTTHUMG00000176544.11
ENSG00000103066.12	chr16	68245097	68245605	509	+	08395	68245304	68261062	+	overlapStart	-207	207	NearestLocation	chr16	HAVANA	gene	68245304	68261062	.	+	.	protein_coding	KNOWN	PLA2G15	1	OTTHUMG00000137554.8
ENSG00000103126.14	chr16	352884	353320	437	+	07632	287440	352673	-	upstream	-211	211	NearestLocation	chr16	HAVANA	gene	287440	352673	.	-	.	protein_coding	KNOWN	AXIN1	1	OTTHUMG00000064930.4
ENSG00000103145.10	chr16	3024103	3024430	328	+	07803	3022620	3024286	-	overlapStart	183	144	NearestLocation	chr16	HAVANA	gene	3022620	3024286	.	-	.	protein_coding	KNOWN	HCFC1R1	1	OTTHUMG00000177450.1
ENSG00000103148.15	chr16	138118	138409	292	+	07623	84271	138860	-	inside	742	451	NearestLocation	chr16	HAVANA	gene	84271	138860	.	-	.	protein_coding	KNOWN	NPRL3	1	OTTHUMG00000047792.19
ENSG00000103150.5	chr16	83899692	83899974	283	+	08510	83899126	83927026	+	inside	566	566	NearestLocation	chr16	HAVANA	gene	83899126	83927026	.	+	.	protein_coding	KNOWN	MLYCD	2	overlapping_locus
ENSG00000103152.11	chr16	77479	78215	737	+	07617	77007	85853	+	inside	472	472	NearestLocation	chr16	HAVANA	gene	77007	85853	.	+	.	protein_coding	KNOWN	MPG	2	OTTHUMG00000047887.6
ENSG00000103154.9	chr16	83967692	83968353	662	+	08515	83968632	84002776	+	upstream	-940	279	NearestLocation	chr16	HAVANA	gene	83968632	84002776	.	+	.	protein_coding	KNOWN	NECAB2	2	OTTHUMG00000137636.3
ENSG00000103160.11	chr16	84144967	84145355	389	+	08519	84122146	84145192	-	overlapStart	225	163	NearestLocation	chr16	HAVANA	gene	84122146	84145192	.	-	.	protein_coding	KNOWN	HSDL1	2	OTTHUMG00000137635.7
ENSG00000103168.16	chr16	84186833	84187360	528	+	08521	84177847	84187070	-	overlapStart	237	237	NearestLocation	chr16	HAVANA	gene	84177847	84187070	.	-	.	protein_coding	KNOWN	TAF1C	2	OTTHUMG00000176665.3
ENSG00000103174.11	chr16	5036349	5036541	193	+	07867	5024844	5034141	-	upstream	-2208	2208	NearestLocation	chr16	HAVANA	gene	5024844	5034141	.	-	.	protein_coding	KNOWN	NAGPA	1	OTTHUMG00000090515.7
ENSG00000103184.11	chr16	4955993	4956272	280	+	07864	4958317	5019158	+	upstream	-2324	2045	NearestLocation	chr16	HAVANA	gene	4958317	5019158	.	+	.	protein_coding	KNOWN	SEC14L5	2	overlapping_locus
ENSG00000103184.11	chr16	4957716	4957966	251	+	07865	4958317	5019158	+	upstream	-601	351	NearestLocation	chr16	HAVANA	gene	4958317	5019158	.	+	.	protein_coding	KNOWN	SEC14L5	2	overlapping_locus
ENSG00000103184.11	chr16	4958179	4958409	231	+	07866	4958317	5019158	+	overlapStart	-138	92	NearestLocation	chr16	HAVANA	gene	4958317	5019158	.	+	.	protein_coding	KNOWN	SEC14L5	2	overlapping_locus
ENSG00000103187.7	chr16	84618117	84618446	330	+	08531	84565594	84618077	-	upstream	-40	40	NearestLocation	chr16	HAVANA	gene	84565594	84618077	.	-	.	protein_coding	KNOWN	COTL1	2	OTTHUMG00000137634.4
ENSG00000103196.11	chr16	84819648	84819830	183	+	08537	84819984	84920768	+	upstream	-336	154	NearestLocation	chr16	HAVANA	gene	84819984	84920768	.	+	.	protein_coding	KNOWN	CRISPLD2	1	overlapping_locus
ENSG00000103199.13	chr16	4766765	4767393	629	+	07859	4748239	4767624	-	inside	859	231	NearestLocation	chr16	HAVANA	gene	4748239	4767624	.	-	.	protein_coding	KNOWN	ZNF500	1	overlapping_locus
ENSG00000103199.13	chr16	4768080	4768354	275	+	07860	4748239	4767624	-	upstream	-456	456	NearestLocation	chr16	HAVANA	gene	4748239	4767624	.	-	.	protein_coding	KNOWN	ZNF500	1	overlapping_locus
ENSG00000103222.18	chr16	15949302	15949507	206	+	07960	15949577	16143074	+	upstream	-275	70	NearestLocation	chr16	HAVANA	gene	15949577	16143074	.	+	.	protein_coding	KNOWN	ABCC1	2	OTTHUMG00000048267.5
ENSG00000103245.13	chr16	740545	741273	729	+	07671	729753	741329	-	inside	784	56	NearestLocation	chr16	HAVANA	gene	729753	741329	.	-	.	protein_coding	KNOWN	NARFL	1	OTTHUMG00000122093.6
ENSG00000103249.17	chr16	1474948	1475484	537	+	07716	1444934	1475580	-	inside	632	96	NearestLocation	chr16	HAVANA	gene	1444934	1475580	.	-	.	protein_coding	KNOWN	CLCN7	1	overlapping_locus
ENSG00000103254.9	chr16	720419	720621	203	+	07667	720581	722601	+	overlapStart	-162	40	NearestLocation	chr16	HAVANA	gene	720581	722601	.	+	.	protein_coding	KNOWN	FAM173A	2	OTTHUMG00000121177.3
ENSG00000103254.9	chr16	721576	721926	351	+	07668	720581	722601	+	inside	995	675	NearestLocation	chr16	HAVANA	gene	720581	722601	.	+	.	protein_coding	KNOWN	FAM173A	2	OTTHUMG00000121177.3
ENSG00000103254.9	chr16	722112	722455	344	+	07669	720581	722601	+	inside	1531	146	NearestLocation	chr16	HAVANA	gene	720581	722601	.	+	.	protein_coding	KNOWN	FAM173A	2	OTTHUMG00000121177.3
ENSG00000103257.8	chr16	87862365	87862602	238	+	08639	87830023	87869488	-	inside	7123	6886	NearestLocation	chr16	HAVANA	gene	87830023	87869488	.	-	.	protein_coding	KNOWN	SLC7A5	2	ncRNA_host
ENSG00000103257.8	chr16	87869020	87869359	340	+	08640	87830023	87869488	-	inside	468	129	NearestLocation	chr16	HAVANA	gene	87830023	87869488	.	-	.	protein_coding	KNOWN	SLC7A5	2	ncRNA_host
ENSG00000103257.8	chr16	87869771	87870024	254	+	08641	87830023	87869488	-	upstream	-283	283	NearestLocation	chr16	HAVANA	gene	87830023	87869488	.	-	.	protein_coding	KNOWN	SLC7A5	2	ncRNA_host
ENSG00000103257.8	chr16	87875205	87875433	229	+	08642	87830023	87869488	-	upstream	-5717	5717	NearestLocation	chr16	HAVANA	gene	87830023	87869488	.	-	.	protein_coding	KNOWN	SLC7A5	2	ncRNA_host
ENSG00000103264.16	chr16	87391613	87392354	742	+	08629	87326987	87392142	-	overlapStart	529	212	NearestLocation	chr16	HAVANA	gene	87326987	87392142	.	-	.	protein_coding	KNOWN	FBXO31	1	overlapping_locus
ENSG00000103266.10	chr16	680062	680404	343	+	07660	680224	682870	+	overlapStart	-162	162	NearestLocation	chr16	HAVANA	gene	680224	682870	.	+	.	protein_coding	KNOWN	STUB1	2	OTTHUMG00000121140.6
ENSG00000103269.13	chr16	675278	675590	313	+	07658	675666	678268	+	upstream	-388	76	NearestLocation	chr16	HAVANA	gene	675666	678268	.	+	.	protein_coding	KNOWN	RHBDL1	1	OTTHUMG00000121141.4
ENSG00000103274.10	chr16	10743861	10744193	333	+	07895	10743786	10769351	+	inside	75	75	NearestLocation	chr16	HAVANA	gene	10743786	10769351	.	+	.	protein_coding	KNOWN	NUBP1	2	OTTHUMG00000129751.3
ENSG00000103316.10	chr16	21301806	21302221	416	+	08007	21238874	21303083	-	inside	1277	862	NearestLocation	chr16	HAVANA	gene	21238874	21303083	.	-	.	protein_coding	KNOWN	CRYM	2	OTTHUMG00000090707.3
ENSG00000103326.11	chr16	528806	528990	185	+	07641	527717	554636	+	inside	1089	1089	NearestLocation	chr16	HAVANA	gene	527717	554636	.	+	.	protein_coding	KNOWN	CAPN15	2	ncRNA_host
ENSG00000103335.20	chr16	88790466	88791014	549	+	08697	88715343	88785211	-	upstream	-5255	5255	NearestLocation	chr16	HAVANA	gene	88715343	88785211	.	-	.	protein_coding	KNOWN	PIEZO1	1	OTTHUMG00000156776.9
ENSG00000103342.12	chr16	11913765	11913948	184	+	07919	11868128	11916082	-	inside	2317	2134	NearestLocation	chr16	HAVANA	gene	11868128	11916082	.	-	.	protein_coding	KNOWN	GSPT1	2	overlapping_locus
ENSG00000103342.12	chr16	11914874	11915060	187	+	07920	11868128	11916082	-	inside	1208	1022	NearestLocation	chr16	HAVANA	gene	11868128	11916082	.	-	.	protein_coding	KNOWN	GSPT1	2	overlapping_locus
ENSG00000103342.12	chr16	11915789	11916244	456	+	07921	11868128	11916082	-	overlapStart	293	162	NearestLocation	chr16	HAVANA	gene	11868128	11916082	.	-	.	protein_coding	KNOWN	GSPT1	2	overlapping_locus
ENSG00000103343.12	chr16	3401026	3401304	279	+	07823	3401235	3409370	+	overlapStart	-209	69	NearestLocation	chr16	HAVANA	gene	3401235	3409370	.	+	.	protein_coding	KNOWN	ZNF174	2	overlapping_locus
ENSG00000103356.15	chr16	23556903	23557904	1002	+	08025	23522014	23557731	-	overlapStart	828	173	NearestLocation	chr16	HAVANA	gene	23522014	23557731	.	-	.	protein_coding	KNOWN	EARS2	1	OTTHUMG00000177018.3
ENSG00000103363.14	chr16	2776670	2777095	426	+	07776	2771414	2777297	-	inside	627	202	NearestLocation	chr16	HAVANA	gene	2771414	2777297	.	-	.	protein_coding	KNOWN	TCEB2	2	OTTHUMG00000154125.2
ENSG00000103375.10	chr16	25217118	25217400	283	+	08047	25215731	25228940	+	inside	1387	1387	NearestLocation	chr16	HAVANA	gene	25215731	25228940	.	+	.	protein_coding	KNOWN	AQP8	2	OTTHUMG00000097013.2
ENSG00000103381.11	chr16	12801775	12801962	188	+	07928	12659799	12804017	-	inside	2242	2055	NearestLocation	chr16	HAVANA	gene	12659799	12804017	.	-	.	protein_coding	KNOWN	CPPED1	2	OTTHUMG00000167711.3
ENSG00000103381.11	chr16	12803444	12804196	753	+	07929	12659799	12804017	-	overlapStart	573	179	NearestLocation	chr16	HAVANA	gene	12659799	12804017	.	-	.	protein_coding	KNOWN	CPPED1	2	OTTHUMG00000167711.3
ENSG00000103415.11	chr16	4476086	4477108	1023	+	07852	4474690	4510347	+	inside	1396	1396	NearestLocation	chr16	HAVANA	gene	4474690	4510347	.	+	.	protein_coding	KNOWN	HMOX2	2	OTTHUMG00000129473.3
