feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000104872.10	chr19	49453697	49453912	216	+	12564	49446298	49453497	-	upstream	-200	200	NearestLocation	chr19	HAVANA	gene	49446298	49453497	.	-	.	protein_coding	KNOWN	PIH1D1	2	OTTHUMG00000183167.3
ENSG00000104880.17	chr19	7395242	7395701	460	+	10653	7395113	7472477	+	inside	129	129	NearestLocation	chr19	HAVANA	gene	7395113	7472477	.	+	.	protein_coding	KNOWN	ARHGEF18	2	overlapping_locus
ENSG00000104883.7	chr19	7500656	7501688	1033	+	20605	7476875	7497449	-	upstream	-3207	3207	NearestLocation	chr19	HAVANA	gene	7476875	7497449	.	-	.	protein_coding	KNOWN	PEX11G	2	OTTHUMG00000182044.1
ENSG00000104884.14	chr19	45369953	45370411	459	+	10938	45349837	45370918	-	inside	965	507	NearestLocation	chr19	HAVANA	gene	45349837	45370918	.	-	.	protein_coding	KNOWN	ERCC2	2	OTTHUMG00000048190.4
ENSG00000104886.10	chr19	2238723	2239381	659	+	15512	2230084	2237704	-	upstream	-1019	1019	NearestLocation	chr19	HAVANA	gene	2230084	2237704	.	-	.	protein_coding	KNOWN	PLEKHJ1	2	ncRNA_host
ENSG00000104886.10	chr19	2235403	2237828	2426	+	09654	2230084	2237704	-	overlapStart	2301	124	NearestLocation	chr19	HAVANA	gene	2230084	2237704	.	-	.	protein_coding	KNOWN	PLEKHJ1	2	ncRNA_host
ENSG00000104886.10	chr19	2240044	2240265	222	+	17080	2230084	2237704	-	upstream	-2340	2340	NearestLocation	chr19	HAVANA	gene	2230084	2237704	.	-	.	protein_coding	KNOWN	PLEKHJ1	2	ncRNA_host
ENSG00000104888.9	chr19	49440972	49441619	648	+	20096	49429401	49442360	-	inside	1388	741	NearestLocation	chr19	HAVANA	gene	49429401	49442360	.	-	.	protein_coding	KNOWN	SLC17A7	1	OTTHUMG00000183166.3
ENSG00000104888.9	chr19	49443372	49443446	75	+	24414	49429401	49442360	-	upstream	-1012	1012	NearestLocation	chr19	HAVANA	gene	49429401	49442360	.	-	.	protein_coding	KNOWN	SLC17A7	1	OTTHUMG00000183166.3
ENSG00000104889.4	chr19	12806697	12807150	454	+	10670	12806580	12813638	+	inside	117	117	NearestLocation	chr19	HAVANA	gene	12806580	12813638	.	+	.	protein_coding	KNOWN	RNASEH2A	2	OTTHUMG00000180481.1
ENSG00000104901.6	chr19	49361706	49362311	606	+	11327	49361783	49375116	+	overlapStart	-77	77	NearestLocation	chr19	HAVANA	gene	49361783	49375116	.	+	.	protein_coding	KNOWN	DKKL1	1	OTTHUMG00000183171.3
ENSG00000104903.4	chr19	13101448	13102676	1229	+	07491	13099033	13103161	-	inside	1713	485	NearestLocation	chr19	HAVANA	gene	13099033	13103161	.	-	.	protein_coding	KNOWN	LYL1	1	OTTHUMG00000180736.2
ENSG00000104904.12	chr19	2269053	2271835	2783	+	09028	2269509	2273490	+	overlapStart	-456	456	NearestLocation	chr19	HAVANA	gene	2269509	2273490	.	+	.	protein_coding	KNOWN	OAZ1	1	overlapping_locus
ENSG00000104907.12	chr19	13115843	13118741	2899	+	09470	13104902	13117567	-	overlapStart	1724	1174	NearestLocation	chr19	HAVANA	gene	13104902	13117567	.	-	.	protein_coding	KNOWN	TRMT1	2	OTTHUMG00000180730.3
ENSG00000104946.11	chr19	49869724	49870469	746	+	14586	49877425	49888749	+	upstream	-7701	6956	NearestLocation	chr19	HAVANA	gene	49877425	49888749	.	+	.	protein_coding	KNOWN	TBC1D17	1	OTTHUMG00000183376.3
ENSG00000104957.13	chr19	13731720	13732252	533	+	12329	13731760	13763296	+	overlapStart	-40	40	NearestLocation	chr19	HAVANA	gene	13731760	13763296	.	+	.	protein_coding	KNOWN	CCDC130	2	OTTHUMG00000180837.6
ENSG00000104960.15	chr19	49850746	49851464	719	+	10435	49850735	49860744	+	inside	11	11	NearestLocation	chr19	HAVANA	gene	49850735	49860744	.	+	.	protein_coding	KNOWN	PTOV1	2	ncRNA_host
ENSG00000104964.14	chr19	3060985	3062927	1943	+	11862	3052910	3063107	-	inside	2122	180	NearestLocation	chr19	HAVANA	gene	3052910	3063107	.	-	.	protein_coding	KNOWN	AES	2	OTTHUMG00000180567.4
ENSG00000104969.9	chr19	2782599	2783208	610	+	08862	2754714	2783371	-	inside	772	163	NearestLocation	chr19	HAVANA	gene	2754714	2783371	.	-	.	protein_coding	KNOWN	SGTA	2	OTTHUMG00000180474.4
ENSG00000104973.15	chr19	49817465	49819551	2087	+	09399	49818279	49838816	+	overlapStart	-814	814	NearestLocation	chr19	HAVANA	gene	49818279	49838816	.	+	.	protein_coding	KNOWN	MED25	2	OTTHUMG00000183161.3
ENSG00000104976.11	chr19	7919776	7920558	783	+	11186	7920316	7923250	+	overlapStart	-540	242	NearestLocation	chr19	HAVANA	gene	7920316	7923250	.	+	.	protein_coding	KNOWN	SNAPC2	2	OTTHUMG00000182456.1
ENSG00000104976.11	chr19	7921072	7921389	318	+	15806	7920316	7923250	+	inside	756	756	NearestLocation	chr19	HAVANA	gene	7920316	7923250	.	+	.	protein_coding	KNOWN	SNAPC2	2	OTTHUMG00000182456.1
ENSG00000104979.8	chr19	13774581	13775062	482	+	10022	13774168	13778462	+	inside	413	413	NearestLocation	chr19	HAVANA	gene	13774168	13778462	.	+	.	protein_coding	KNOWN	C19orf53	1	overlapping_locus
ENSG00000104980.7	chr19	7942867	7944325	1459	+	09109	7926718	7943920	-	overlapStart	1053	405	NearestLocation	chr19	HAVANA	gene	7926718	7943920	.	-	.	protein_coding	KNOWN	TIMM44	2	OTTHUMG00000182478.4
ENSG00000104983.8	chr19	45995455	45995945	491	+	11540	45995461	46021318	+	overlapStart	-6	6	NearestLocation	chr19	HAVANA	gene	45995461	46021318	.	+	.	protein_coding	KNOWN	CCDC61	1	ncRNA_host
ENSG00000104998.3	chr19	14031676	14032575	900	+	11015	14031748	14053216	+	overlapStart	-72	72	NearestLocation	chr19	HAVANA	gene	14031748	14053216	.	+	.	protein_coding	KNOWN	IL27RA	2	OTTHUMG00000181990.2
ENSG00000105011.8	chr19	14135686	14136558	873	+	09694	14119509	14136956	-	inside	1270	398	NearestLocation	chr19	HAVANA	gene	14119509	14136956	.	-	.	protein_coding	KNOWN	ASF1B	2	OTTHUMG00000150401.2
ENSG00000105053.10	chr19	50026111	50026297	187	+	14302	49976467	50025946	-	upstream	-165	165	NearestLocation	chr19	HAVANA	gene	49976467	50025946	.	-	.	protein_coding	KNOWN	VRK3	1	OTTHUMG00000183053.4
ENSG00000105058.11	chr19	16185375	16186145	771	+	09272	16185380	16192046	+	overlapStart	-5	5	NearestLocation	chr19	HAVANA	gene	16185380	16192046	.	+	.	protein_coding	KNOWN	FAM32A	1	ncRNA_host
ENSG00000105063.18	chr19	55257216	55259005	1790	+	09094	55229780	55258995	-	overlapStart	1779	10	NearestLocation	chr19	HAVANA	gene	55229780	55258995	.	-	.	protein_coding	KNOWN	PPP6R1	2	ncRNA_host
ENSG00000105072.8	chr19	16496340	16497258	919	+	10620	16496311	16521352	+	inside	29	29	NearestLocation	chr19	HAVANA	gene	16496311	16521352	.	+	.	protein_coding	KNOWN	C19orf44	1	OTTHUMG00000182439.2
ENSG00000105127.8	chr19	15377719	15379857	2139	+	08873	15353385	15379798	-	overlapStart	2079	59	NearestLocation	chr19	HAVANA	gene	15353385	15379798	.	-	.	protein_coding	KNOWN	AKAP8	2	OTTHUMG00000182444.4
ENSG00000105127.8	chr19	15380134	15380371	238	+	15563	15353385	15379798	-	upstream	-336	336	NearestLocation	chr19	HAVANA	gene	15353385	15379798	.	-	.	protein_coding	KNOWN	AKAP8	2	OTTHUMG00000182444.4
ENSG00000105135.15	chr19	15125477	15125619	143	+	16985	15114984	15125785	-	inside	308	166	NearestLocation	chr19	HAVANA	gene	15114984	15125785	.	-	.	protein_coding	KNOWN	ILVBL	2	OTTHUMG00000165630.3
ENSG00000105171.9	chr19	29605400	29606886	1487	+	08618	29604017	29617237	+	inside	1383	1383	NearestLocation	chr19	HAVANA	gene	29604017	29617237	.	+	.	protein_coding	KNOWN	POP4	2	OTTHUMG00000182020.3
ENSG00000105173.13	chr19	29811046	29811348	303	+	14297	29811898	29824308	+	upstream	-852	550	NearestLocation	chr19	HAVANA	gene	29811898	29824308	.	+	.	protein_coding	KNOWN	CCNE1	1	OTTHUMG00000177626.3
ENSG00000105185.11	chr19	32581284	32581854	571	+	10167	32581068	32587452	+	inside	216	216	NearestLocation	chr19	HAVANA	gene	32581068	32587452	.	+	.	protein_coding	KNOWN	PDCD5	2	OTTHUMG00000180224.6
ENSG00000105193.8	chr19	39434931	39435934	1004	+	07783	39433207	39435948	-	inside	1017	14	NearestLocation	chr19	HAVANA	gene	39433207	39435948	.	-	.	protein_coding	KNOWN	RPS16	2	OTTHUMG00000182972.2
ENSG00000105197.10	chr19	39480801	39482032	1232	+	08326	39480412	39493785	+	inside	389	389	NearestLocation	chr19	HAVANA	gene	39480412	39493785	.	+	.	protein_coding	KNOWN	TIMM50	2	OTTHUMG00000183066.4
ENSG00000105202.7	chr19	39845442	39846300	859	+	08406	39834458	39846414	-	inside	972	114	NearestLocation	chr19	HAVANA	gene	39834458	39846414	.	-	.	protein_coding	KNOWN	FBL	2	OTTHUMG00000182581.7
ENSG00000105204.13	chr19	39833833	39834120	288	+	17037	39825350	39834201	-	inside	368	81	NearestLocation	chr19	HAVANA	gene	39825350	39834201	.	-	.	protein_coding	KNOWN	DYRK1B	2	ncRNA_host
ENSG00000105220.14	chr19	34359661	34360217	557	+	23181	34359480	34402156	+	inside	181	181	NearestLocation	chr19	HAVANA	gene	34359480	34402156	.	+	.	protein_coding	KNOWN	GPI	2	overlapping_locus
ENSG00000105220.14	chr19	34365209	34366322	1114	+	08688	34359480	34402156	+	inside	5729	5729	NearestLocation	chr19	HAVANA	gene	34359480	34402156	.	+	.	protein_coding	KNOWN	GPI	2	overlapping_locus
ENSG00000105221.16	chr19	40283928	40285269	1342	+	09240	40230317	40285536	-	inside	1608	267	NearestLocation	chr19	HAVANA	gene	40230317	40285536	.	-	.	protein_coding	KNOWN	AKT2	1	ncRNA_host
ENSG00000105227.14	chr19	40403835	40404233	399	+	14599	40393768	40413366	-	inside	9531	9133	NearestLocation	chr19	HAVANA	gene	40393768	40413366	.	-	.	protein_coding	KNOWN	PRX	2	OTTHUMG00000182597.2
ENSG00000105229.6	chr19	4007250	4008392	1143	+	10219	4007646	4039386	+	overlapStart	-396	396	NearestLocation	chr19	HAVANA	gene	4007646	4039386	.	+	.	protein_coding	KNOWN	PIAS4	2	OTTHUMG00000181759.2
ENSG00000105245.9	chr19	40689990	40690607	618	+	12643	40665905	40690972	-	inside	982	365	NearestLocation	chr19	HAVANA	gene	40665905	40690972	.	-	.	protein_coding	KNOWN	NUMBL	1	OTTHUMG00000182627.5
ENSG00000105254.11	chr19	36113694	36116276	2583	+	11197	36114289	36125947	+	overlapStart	-595	595	NearestLocation	chr19	HAVANA	gene	36114289	36125947	.	+	.	protein_coding	KNOWN	TBCB	1	overlapping_locus
ENSG00000105281.12	chr19	46784073	46788620	4548	+	08482	46774883	46788594	-	overlapStart	4521	26	NearestLocation	chr19	HAVANA	gene	46774883	46788594	.	-	.	protein_coding	KNOWN	SLC1A5	2	OTTHUMG00000183434.3
ENSG00000105287.12	chr19	46716467	46717418	952	+	09933	46674275	46717127	-	overlapStart	660	291	NearestLocation	chr19	HAVANA	gene	46674275	46717127	.	-	.	protein_coding	KNOWN	PRKD2	1	ncRNA_host
ENSG00000105287.12	chr19	46714626	46714832	207	+	16676	46674275	46717127	-	inside	2501	2295	NearestLocation	chr19	HAVANA	gene	46674275	46717127	.	-	.	protein_coding	KNOWN	PRKD2	1	ncRNA_host
ENSG00000105298.13	chr19	3626057	3626735	679	+	08859	3610641	3626815	-	inside	758	80	NearestLocation	chr19	HAVANA	gene	3610641	3626815	.	-	.	protein_coding	KNOWN	CACTIN	1	OTTHUMG00000180808.6
ENSG00000105321.12	chr19	47255847	47258159	2313	+	11516	47255980	47271953	+	overlapStart	-133	133	NearestLocation	chr19	HAVANA	gene	47255980	47271953	.	+	.	protein_coding	KNOWN	CCDC9	2	OTTHUMG00000183503.2
ENSG00000105323.16	chr19	41264429	41266083	1655	+	08202	41262496	41307598	+	inside	1933	1933	NearestLocation	chr19	HAVANA	gene	41262496	41307598	.	+	.	protein_coding	KNOWN	HNRNPUL1	1	OTTHUMG00000182740.6
ENSG00000105323.16	chr19	41263209	41263554	346	+	11349	41262496	41307598	+	inside	713	713	NearestLocation	chr19	HAVANA	gene	41262496	41307598	.	+	.	protein_coding	KNOWN	HNRNPUL1	1	OTTHUMG00000182740.6
ENSG00000105325.13	chr19	3505652	3507073	1422	+	10191	3506273	3538330	+	overlapStart	-621	621	NearestLocation	chr19	HAVANA	gene	3506273	3538330	.	+	.	protein_coding	KNOWN	FZR1	2	OTTHUMG00000180747.3
ENSG00000105327.16	chr19	47229692	47230937	1246	+	09284	47220822	47232766	-	inside	3074	1829	NearestLocation	chr19	HAVANA	gene	47220822	47232766	.	-	.	protein_coding	KNOWN	BBC3	2	OTTHUMG00000183489.2
ENSG00000105341.18	chr19	41439331	41440009	679	+	11916	41431318	41440717	-	inside	1386	708	NearestLocation	chr19	HAVANA	gene	41431318	41440717	.	-	.	protein_coding	KNOWN	ATP5SL	1	OTTHUMG00000182342.5
ENSG00000105355.8	chr19	4866843	4868064	1222	+	10161	4838341	4867768	-	overlapStart	925	296	NearestLocation	chr19	HAVANA	gene	4838341	4867768	.	-	.	protein_coding	KNOWN	PLIN3	1	OTTHUMG00000180249.2
ENSG00000105364.13	chr19	10251873	10253036	1164	+	08525	10251901	10260045	+	overlapStart	-28	28	NearestLocation	chr19	HAVANA	gene	10251901	10260045	.	+	.	protein_coding	KNOWN	MRPL4	2	OTTHUMG00000180400.2
ENSG00000105366.15	chr19	51460600	51461117	518	+	26056	51450847	51458456	-	upstream	-2144	2144	NearestLocation	chr19	HAVANA	gene	51450847	51458456	.	-	.	protein_coding	KNOWN	SIGLEC8	1	OTTHUMG00000182776.4
ENSG00000105372.6	chr19	41859773	41861490	1718	+	08495	41859918	41872926	+	overlapStart	-145	145	NearestLocation	chr19	HAVANA	gene	41859918	41872926	.	+	.	protein_coding	KNOWN	RPS19	2	ncRNA_host
ENSG00000105373.18	chr19	47744911	47746981	2071	+	11533	47745522	47757058	+	overlapStart	-611	611	NearestLocation	chr19	HAVANA	gene	47745522	47757058	.	+	.	protein_coding	KNOWN	GLTSCR2	2	ncRNA_host
ENSG00000105373.18	chr19	47743347	47743763	417	+	16817	47745522	47757058	+	upstream	-2175	1759	NearestLocation	chr19	HAVANA	gene	47745522	47757058	.	+	.	protein_coding	KNOWN	GLTSCR2	2	ncRNA_host
ENSG00000105376.4	chr19	10287117	10292212	5096	+	09360	10289981	10296778	+	overlapStart	-2864	2231	NearestLocation	chr19	HAVANA	gene	10289981	10296778	.	+	.	protein_coding	KNOWN	ICAM5	2	OTTHUMG00000180406.3
ENSG00000105379.9	chr19	51365605	51367460	1856	+	08857	51345169	51366418	-	overlapStart	813	813	NearestLocation	chr19	HAVANA	gene	51345169	51366418	.	-	.	protein_coding	KNOWN	ETFB	2	overlapping_locus
ENSG00000105383.14	chr19	51225139	51225468	330	+	14717	51225064	51243860	+	inside	75	75	NearestLocation	chr19	HAVANA	gene	51225064	51243860	.	+	.	protein_coding	KNOWN	CD33	2	OTTHUMG00000182891.2
ENSG00000105397.13	chr19	10379845	10381269	1425	+	09110	10350529	10380676	-	overlapStart	831	593	NearestLocation	chr19	HAVANA	gene	10350529	10380676	.	-	.	protein_coding	KNOWN	TYK2	1	OTTHUMG00000166373.3
ENSG00000105401.7	chr19	10419409	10421013	1605	+	09075	10391134	10420121	-	overlapStart	712	712	NearestLocation	chr19	HAVANA	gene	10391134	10420121	.	-	.	protein_coding	KNOWN	CDC37	1	OTTHUMG00000180578.2
ENSG00000105401.7	chr19	10424548	10424919	372	+	14276	10391134	10420121	-	upstream	-4427	4427	NearestLocation	chr19	HAVANA	gene	10391134	10420121	.	-	.	protein_coding	KNOWN	CDC37	1	OTTHUMG00000180578.2
ENSG00000105402.7	chr19	47514078	47515103	1026	+	08470	47487637	47515240	-	inside	1162	137	NearestLocation	chr19	HAVANA	gene	47487637	47515240	.	-	.	protein_coding	KNOWN	NAPA	2	overlapping_locus
ENSG00000105402.7	chr19	47515676	47515812	137	+	17346	47487637	47515240	-	upstream	-436	436	NearestLocation	chr19	HAVANA	gene	47487637	47515240	.	-	.	protein_coding	KNOWN	NAPA	2	overlapping_locus
ENSG00000105404.10	chr19	41958681	41959701	1021	+	10304	41956681	41959390	-	overlapStart	709	311	NearestLocation	chr19	HAVANA	gene	41956681	41959390	.	-	.	protein_coding	KNOWN	RABAC1	1	OTTHUMG00000182737.1
ENSG00000105419.17	chr19	47418871	47419582	712	+	23862	47403124	47419523	-	overlapStart	652	59	NearestLocation	chr19	HAVANA	gene	47403124	47419523	.	-	.	protein_coding	KNOWN	MEIS3	1	OTTHUMG00000172280.3
ENSG00000105426.15	chr19	5340358	5340736	379	+	14536	5158495	5340803	-	inside	445	67	NearestLocation	chr19	HAVANA	gene	5158495	5340803	.	-	.	protein_coding	KNOWN	PTPRS	2	OTTHUMG00000180325.4
ENSG00000105429.12	chr19	42325607	42326328	722	+	09369	42325609	42378769	+	overlapStart	-2	2	NearestLocation	chr19	HAVANA	gene	42325609	42378769	.	+	.	protein_coding	KNOWN	MEGF8	2	ncRNA_host
ENSG00000105438.8	chr19	48390299	48391621	1323	+	08927	48382570	48391553	-	overlapStart	1254	68	NearestLocation	chr19	HAVANA	gene	48382570	48391553	.	-	.	protein_coding	KNOWN	KDELR1	1	OTTHUMG00000183215.2
ENSG00000105447.12	chr19	48445625	48446914	1290	+	08710	48445773	48457022	+	overlapStart	-148	148	NearestLocation	chr19	HAVANA	gene	48445773	48457022	.	+	.	protein_coding	KNOWN	GRWD1	1	overlapping_locus
ENSG00000105464.3	chr19	48398257	48398357	101	+	21171	48394875	48444931	+	inside	3382	3382	NearestLocation	chr19	HAVANA	gene	48394875	48444931	.	+	.	protein_coding	KNOWN	GRIN2D	2	OTTHUMG00000183304.1
ENSG00000105464.3	chr19	48399105	48399712	608	+	11249	48394875	48444931	+	inside	4230	4230	NearestLocation	chr19	HAVANA	gene	48394875	48444931	.	+	.	protein_coding	KNOWN	GRIN2D	2	OTTHUMG00000183304.1
ENSG00000105472.12	chr19	50724572	50724794	223	+	16159	50723329	50725718	+	inside	1243	924	NearestLocation	chr19	HAVANA	gene	50723329	50725718	.	+	.	protein_coding	KNOWN	CLEC11A	2	OTTHUMG00000182866.1
ENSG00000105483.16	chr19	48256416	48256584	169	+	21975	48180770	48255946	-	upstream	-470	470	NearestLocation	chr19	HAVANA	gene	48180770	48255946	.	-	.	protein_coding	KNOWN	CARD8	2	overlapping_locus
ENSG00000105483.16	chr19	48260057	48260195	139	+	17608	48180770	48255946	-	upstream	-4111	4111	NearestLocation	chr19	HAVANA	gene	48180770	48255946	.	-	.	protein_coding	KNOWN	CARD8	2	overlapping_locus
ENSG00000105486.13	chr19	48169943	48171228	1286	+	10127	48115445	48170603	-	overlapStart	660	625	NearestLocation	chr19	HAVANA	gene	48115445	48170603	.	-	.	protein_coding	KNOWN	LIG1	2	OTTHUMG00000183187.2
ENSG00000105492.15	chr19	51541231	51541706	476	+	23577	51519525	51531856	-	upstream	-9375	9375	NearestLocation	chr19	HAVANA	gene	51519525	51531856	.	-	.	protein_coding	KNOWN	SIGLEC6	1	OTTHUMG00000133571.5
ENSG00000105497.7	chr19	51571295	51572083	789	+	09497	51571298	51592508	+	overlapStart	-3	3	NearestLocation	chr19	HAVANA	gene	51571298	51592508	.	+	.	protein_coding	KNOWN	ZNF175	1	OTTHUMG00000167771.4
ENSG00000105499.13	chr19	48110412	48111022	611	+	15744	48047843	48110817	-	overlapStart	405	205	NearestLocation	chr19	HAVANA	gene	48047843	48110817	.	-	.	protein_coding	KNOWN	PLA2G4C	2	OTTHUMG00000183185.2
ENSG00000105516.10	chr19	48634932	48635319	388	+	20198	48630030	48637438	-	inside	2506	2119	NearestLocation	chr19	HAVANA	gene	48630030	48637438	.	-	.	protein_coding	KNOWN	DBP	1	OTTHUMG00000183319.1
ENSG00000105516.10	chr19	48635818	48635911	94	+	25422	48630030	48637438	-	inside	1620	1527	NearestLocation	chr19	HAVANA	gene	48630030	48637438	.	-	.	protein_coding	KNOWN	DBP	1	OTTHUMG00000183319.1
ENSG00000105518.13	chr19	11345891	11346951	1061	+	10423	11342776	11346518	-	overlapStart	627	433	NearestLocation	chr19	HAVANA	gene	11342776	11346518	.	-	.	protein_coding	KNOWN	TMEM205	1	overlapping_locus
ENSG00000105520.10	chr19	11355450	11355995	546	+	17664	11355386	11365698	+	inside	64	64	NearestLocation	chr19	HAVANA	gene	11355386	11365698	.	+	.	protein_coding	KNOWN	PLPPR2	1	OTTHUMG00000182023.2
ENSG00000105538.9	chr19	48739086	48739712	627	+	13055	48720587	48740721	-	inside	1635	1009	NearestLocation	chr19	HAVANA	gene	48720587	48740721	.	-	.	protein_coding	KNOWN	RASIP1	1	OTTHUMG00000183323.2
ENSG00000105538.9	chr19	48740131	48741917	1787	+	19244	48720587	48740721	-	overlapStart	590	590	NearestLocation	chr19	HAVANA	gene	48720587	48740721	.	-	.	protein_coding	KNOWN	RASIP1	1	OTTHUMG00000183323.2
ENSG00000105552.14	chr19	48810246	48811404	1159	+	10132	48795062	48811029	-	overlapStart	783	375	NearestLocation	chr19	HAVANA	gene	48795062	48811029	.	-	.	protein_coding	KNOWN	BCAT2	1	OTTHUMG00000183327.3
ENSG00000105556.11	chr19	342860	345283	2424	+	11792	301444	344815	-	overlapStart	1955	468	NearestLocation	chr19	HAVANA	gene	301444	344815	.	-	.	protein_coding	KNOWN	MIER2	2	overlapping_locus
ENSG00000105559.11	chr19	48859185	48859700	516	+	12696	48837097	48868632	-	inside	9447	8932	NearestLocation	chr19	HAVANA	gene	48837097	48868632	.	-	.	protein_coding	KNOWN	PLEKHA4	1	OTTHUMG00000183329.3
ENSG00000105559.11	chr19	48860364	48860503	140	+	19061	48837097	48868632	-	inside	8268	8129	NearestLocation	chr19	HAVANA	gene	48837097	48868632	.	-	.	protein_coding	KNOWN	PLEKHA4	1	OTTHUMG00000183329.3
ENSG00000105568.17	chr19	52189135	52189617	483	+	16879	52190039	52229533	+	upstream	-904	422	NearestLocation	chr19	HAVANA	gene	52190039	52229533	.	+	.	protein_coding	KNOWN	PPP2R1A	1	ncRNA_host
ENSG00000105568.17	chr19	52190024	52191349	1326	+	09157	52190039	52229533	+	overlapStart	-15	15	NearestLocation	chr19	HAVANA	gene	52190039	52229533	.	+	.	protein_coding	KNOWN	PPP2R1A	1	ncRNA_host
ENSG00000105576.15	chr19	12721609	12723886	2278	+	09045	12699194	12724011	-	inside	2402	125	NearestLocation	chr19	HAVANA	gene	12699194	12724011	.	-	.	protein_coding	KNOWN	TNPO2	2	ncRNA_host
ENSG00000105607.12	chr19	12891150	12891932	783	+	08457	12891026	12914207	+	inside	124	124	NearestLocation	chr19	HAVANA	gene	12891026	12914207	.	+	.	protein_coding	KNOWN	GCDH	1	overlapping_locus
ENSG00000105607.12	chr19	12890427	12890846	420	+	23739	12891026	12914207	+	upstream	-599	180	NearestLocation	chr19	HAVANA	gene	12891026	12914207	.	+	.	protein_coding	KNOWN	GCDH	1	overlapping_locus
ENSG00000105610.4	chr19	12884160	12887302	3143	+	09652	12884423	12887181	-	includeFeature	3021	121	NearestLocation	chr19	HAVANA	gene	12884423	12887181	.	-	.	protein_coding	KNOWN	KLF1	2	OTTHUMG00000180536.1
ENSG00000105612.8	chr19	12880851	12881566	716	+	10623	12875211	12881468	-	overlapStart	617	98	NearestLocation	chr19	HAVANA	gene	12875211	12881468	.	-	.	protein_coding	KNOWN	DNASE2	2	OTTHUMG00000180535.2
ENSG00000105613.9	chr19	12833601	12834531	931	+	14753	12833951	12874951	+	overlapStart	-350	350	NearestLocation	chr19	HAVANA	gene	12833951	12874951	.	+	.	protein_coding	KNOWN	MAST1	2	ncRNA_host
ENSG00000105617.3	chr19	54159394	54160537	1144	+	11206	54155161	54159882	-	overlapStart	488	488	NearestLocation	chr19	HAVANA	gene	54155161	54159882	.	-	.	protein_coding	KNOWN	LENG1	2	OTTHUMG00000066486.2
ENSG00000105617.3	chr19	54162466	54162621	156	+	21769	54155161	54159882	-	upstream	-2584	2584	NearestLocation	chr19	HAVANA	gene	54155161	54159882	.	-	.	protein_coding	KNOWN	LENG1	2	OTTHUMG00000066486.2
ENSG00000105618.13	chr19	54114796	54116611	1816	+	09792	54115410	54131719	+	overlapStart	-614	614	NearestLocation	chr19	HAVANA	gene	54115410	54131719	.	+	.	protein_coding	KNOWN	PRPF31	2	OTTHUMG00000066040.13
ENSG00000105639.18	chr19	17841978	17842849	872	+	13575	17824780	17848071	-	inside	6093	5222	NearestLocation	chr19	HAVANA	gene	17824780	17848071	.	-	.	protein_coding	KNOWN	JAK3	2	OTTHUMG00000165648.1
ENSG00000105640.12	chr19	17859837	17862060	2224	+	07777	17859876	17864153	+	overlapStart	-39	39	NearestLocation	chr19	HAVANA	gene	17859876	17864153	.	+	.	protein_coding	KNOWN	RPL18A	1	ncRNA_host
ENSG00000105642.15	chr19	17942807	17943789	983	+	21168	17951293	18000080	+	upstream	-8486	7504	NearestLocation	chr19	HAVANA	gene	17951293	18000080	.	+	.	protein_coding	KNOWN	KCNN1	2	ncRNA_host
ENSG00000105643.9	chr19	18000951	18002621	1671	+	10580	18001132	18014102	+	overlapStart	-181	181	NearestLocation	chr19	HAVANA	gene	18001132	18014102	.	+	.	protein_coding	KNOWN	ARRDC2	2	OTTHUMG00000183483.7
ENSG00000105647.15	chr19	18152648	18154330	1683	+	10038	18153118	18170540	+	overlapStart	-470	470	NearestLocation	chr19	HAVANA	gene	18153118	18170540	.	+	.	protein_coding	KNOWN	PIK3R2	2	overlapping_locus
ENSG00000105649.9	chr19	18203281	18203994	714	+	10212	18196784	18204074	-	inside	793	80	NearestLocation	chr19	HAVANA	gene	18196784	18204074	.	-	.	protein_coding	KNOWN	RAB3A	2	OTTHUMG00000137378.4
ENSG00000105655.18	chr19	18437664	18438025	362	+	11519	18434388	18438301	-	inside	637	276	NearestLocation	chr19	HAVANA	gene	18434388	18438301	.	-	.	protein_coding	KNOWN	ISYNA1	1	OTTHUMG00000179027.9
ENSG00000105656.12	chr19	18521040	18522002	963	+	07648	18442663	18522127	-	inside	1087	125	NearestLocation	chr19	HAVANA	gene	18442663	18522127	.	-	.	protein_coding	KNOWN	ELL	2	overlapping_locus
ENSG00000105662.15	chr19	18683260	18683863	604	+	15387	18683677	18782333	+	overlapStart	-417	186	NearestLocation	chr19	HAVANA	gene	18683677	18782333	.	+	.	protein_coding	KNOWN	CRTC1	1	OTTHUMG00000183115.4
ENSG00000105669.13	chr19	18918387	18920666	2280	+	09056	18899514	18919397	-	overlapStart	1010	1010	NearestLocation	chr19	HAVANA	gene	18899514	18919397	.	-	.	protein_coding	KNOWN	COPE	2	overlapping_locus
ENSG00000105672.14	chr19	35644058	35644256	199	+	18439	35641745	35644871	+	inside	2313	615	NearestLocation	chr19	HAVANA	gene	35641745	35644871	.	+	.	protein_coding	KNOWN	ETV2	2	OTTHUMG00000150545.5
