feature	seqnames	start	end	width	strand	peak	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	V1	V2	V3	V4	V5	V6	V7	V8	gene_type	gene_status	gene_name	level	havana_gene
ENSG00000103150.5	chr16	83899004	83900048	1045	+	870	83899126	83927026	+	overlapStart	-122	122	NearestLocation	chr16	HAVANA	gene	83899126	83927026	.	+	.	protein_coding	KNOWN	MLYCD	2	overlapping_locus
ENSG00000103152.11	chr16	77171	79305	2135	+	006	77007	85853	+	inside	164	164	NearestLocation	chr16	HAVANA	gene	77007	85853	.	+	.	protein_coding	KNOWN	MPG	2	OTTHUMG00000047887.6
ENSG00000103160.11	chr16	84143788	84145835	2048	+	874	84122146	84145192	-	overlapStart	1404	643	NearestLocation	chr16	HAVANA	gene	84122146	84145192	.	-	.	protein_coding	KNOWN	HSDL1	2	OTTHUMG00000137635.7
ENSG00000103168.16	chr16	84185998	84187122	1125	+	875	84177847	84187070	-	overlapStart	1072	52	NearestLocation	chr16	HAVANA	gene	84177847	84187070	.	-	.	protein_coding	KNOWN	TAF1C	2	OTTHUMG00000176665.3
ENSG00000103174.11	chr16	5032961	5034265	1305	+	216	5024844	5034141	-	overlapStart	1180	124	NearestLocation	chr16	HAVANA	gene	5024844	5034141	.	-	.	protein_coding	KNOWN	NAGPA	1	OTTHUMG00000090515.7
ENSG00000103184.11	chr16	4957425	4958197	773	+	215	4958317	5019158	+	upstream	-892	120	NearestLocation	chr16	HAVANA	gene	4958317	5019158	.	+	.	protein_coding	KNOWN	SEC14L5	2	overlapping_locus
ENSG00000103187.7	chr16	84616778	84618134	1357	+	878	84565594	84618077	-	overlapStart	1299	57	NearestLocation	chr16	HAVANA	gene	84565594	84618077	.	-	.	protein_coding	KNOWN	COTL1	2	OTTHUMG00000137634.4
ENSG00000103194.15	chr16	84699337	84701119	1783	+	880	84699978	84779922	+	overlapStart	-641	641	NearestLocation	chr16	HAVANA	gene	84699978	84779922	.	+	.	protein_coding	KNOWN	USP10	2	OTTHUMG00000176770.5
ENSG00000103194.15	chr16	84702209	84702396	188	+	881	84699978	84779922	+	inside	2231	2231	NearestLocation	chr16	HAVANA	gene	84699978	84779922	.	+	.	protein_coding	KNOWN	USP10	2	OTTHUMG00000176770.5
ENSG00000103197.16	chr16	2041577	2041656	80	+	095	2047465	2088720	+	upstream	-5888	5809	NearestLocation	chr16	HAVANA	gene	2047465	2088720	.	+	.	protein_coding	KNOWN	TSC2	1	OTTHUMG00000128745.11
ENSG00000103197.16	chr16	2046921	2048962	2042	+	096	2047465	2088720	+	overlapStart	-544	544	NearestLocation	chr16	HAVANA	gene	2047465	2088720	.	+	.	protein_coding	KNOWN	TSC2	1	OTTHUMG00000128745.11
ENSG00000103199.13	chr16	4766178	4769381	3204	+	211	4748239	4767624	-	overlapStart	1446	1446	NearestLocation	chr16	HAVANA	gene	4748239	4767624	.	-	.	protein_coding	KNOWN	ZNF500	1	overlapping_locus
ENSG00000103202.12	chr16	395682	397651	1970	+	026	396725	410367	+	overlapStart	-1043	926	NearestLocation	chr16	HAVANA	gene	396725	410367	.	+	.	protein_coding	KNOWN	NME4	1	overlapping_locus
ENSG00000103202.12	chr16	397753	399053	1301	+	027	396725	410367	+	inside	1028	1028	NearestLocation	chr16	HAVANA	gene	396725	410367	.	+	.	protein_coding	KNOWN	NME4	1	overlapping_locus
ENSG00000103222.18	chr16	15948760	15949540	781	+	304	15949577	16143074	+	upstream	-817	37	NearestLocation	chr16	HAVANA	gene	15949577	16143074	.	+	.	protein_coding	KNOWN	ABCC1	2	OTTHUMG00000048267.5
ENSG00000103222.18	chr16	15949627	15951084	1458	+	305	15949577	16143074	+	inside	50	50	NearestLocation	chr16	HAVANA	gene	15949577	16143074	.	+	.	protein_coding	KNOWN	ABCC1	2	OTTHUMG00000048267.5
ENSG00000103226.17	chr16	16232421	16234320	1900	+	306	16232495	16294814	+	overlapStart	-74	74	NearestLocation	chr16	HAVANA	gene	16232495	16294814	.	+	.	protein_coding	KNOWN	NOMO3	2	OTTHUMG00000177317.22
ENSG00000103245.13	chr16	739866	741622	1757	+	050	729753	741329	-	overlapStart	1463	293	NearestLocation	chr16	HAVANA	gene	729753	741329	.	-	.	protein_coding	KNOWN	NARFL	1	OTTHUMG00000122093.6
ENSG00000103248.18	chr16	86554307	86555857	1551	+	905	86530176	86555235	-	overlapStart	928	622	NearestLocation	chr16	HAVANA	gene	86530176	86555235	.	-	.	protein_coding	KNOWN	MTHFSD	1	OTTHUMG00000176480.5
ENSG00000103249.17	chr16	1473646	1476080	2435	+	066	1444934	1475580	-	overlapStart	1934	500	NearestLocation	chr16	HAVANA	gene	1444934	1475580	.	-	.	protein_coding	KNOWN	CLCN7	1	overlapping_locus
ENSG00000103254.9	chr16	719925	723091	3167	+	048	720581	722601	+	includeFeature	-656	490	NearestLocation	chr16	HAVANA	gene	720581	722601	.	+	.	protein_coding	KNOWN	FAM173A	2	OTTHUMG00000121177.3
ENSG00000103257.8	chr16	87866128	87866573	446	+	916	87830023	87869488	-	inside	3360	2915	NearestLocation	chr16	HAVANA	gene	87830023	87869488	.	-	.	protein_coding	KNOWN	SLC7A5	2	ncRNA_host
ENSG00000103257.8	chr16	87866746	87867002	257	+	917	87830023	87869488	-	inside	2742	2486	NearestLocation	chr16	HAVANA	gene	87830023	87869488	.	-	.	protein_coding	KNOWN	SLC7A5	2	ncRNA_host
ENSG00000103257.8	chr16	87867132	87867861	730	+	918	87830023	87869488	-	inside	2356	1627	NearestLocation	chr16	HAVANA	gene	87830023	87869488	.	-	.	protein_coding	KNOWN	SLC7A5	2	ncRNA_host
ENSG00000103257.8	chr16	87867940	87869545	1606	+	919	87830023	87869488	-	overlapStart	1548	57	NearestLocation	chr16	HAVANA	gene	87830023	87869488	.	-	.	protein_coding	KNOWN	SLC7A5	2	ncRNA_host
ENSG00000103260.8	chr16	715140	716762	1623	+	047	715115	719655	+	inside	25	25	NearestLocation	chr16	HAVANA	gene	715115	719655	.	+	.	protein_coding	KNOWN	METRN	2	OTTHUMG00000047851.6
ENSG00000103264.16	chr16	87391318	87392111	794	+	910	87326987	87392142	-	inside	824	31	NearestLocation	chr16	HAVANA	gene	87326987	87392142	.	-	.	protein_coding	KNOWN	FBXO31	1	overlapping_locus
ENSG00000103264.16	chr16	87392253	87394034	1782	+	911	87326987	87392142	-	upstream	-111	111	NearestLocation	chr16	HAVANA	gene	87326987	87392142	.	-	.	protein_coding	KNOWN	FBXO31	1	overlapping_locus
ENSG00000103266.10	chr16	680049	682152	2104	+	042	680224	682870	+	overlapStart	-175	175	NearestLocation	chr16	HAVANA	gene	680224	682870	.	+	.	protein_coding	KNOWN	STUB1	2	OTTHUMG00000121140.6
ENSG00000103269.13	chr16	674760	676059	1300	+	040	675666	678268	+	overlapStart	-906	393	NearestLocation	chr16	HAVANA	gene	675666	678268	.	+	.	protein_coding	KNOWN	RHBDL1	1	OTTHUMG00000121141.4
ENSG00000103274.10	chr16	10743486	10744813	1328	+	239	10743786	10769351	+	overlapStart	-300	300	NearestLocation	chr16	HAVANA	gene	10743786	10769351	.	+	.	protein_coding	KNOWN	NUBP1	2	OTTHUMG00000129751.3
ENSG00000103319.11	chr16	22206285	22208215	1931	+	377	22206282	22288732	+	inside	3	3	NearestLocation	chr16	HAVANA	gene	22206282	22288732	.	+	.	protein_coding	KNOWN	EEF2K	2	OTTHUMG00000094771.3
ENSG00000103326.11	chr16	525718	529491	3774	+	030	527717	554636	+	overlapStart	-1999	1774	NearestLocation	chr16	HAVANA	gene	527717	554636	.	+	.	protein_coding	KNOWN	CAPN15	2	ncRNA_host
ENSG00000103335.20	chr16	88779817	88785931	6115	+	935	88715343	88785211	-	overlapStart	5394	720	NearestLocation	chr16	HAVANA	gene	88715343	88785211	.	-	.	protein_coding	KNOWN	PIEZO1	1	OTTHUMG00000156776.9
ENSG00000103342.12	chr16	11913326	11913901	576	+	261	11868128	11916082	-	inside	2756	2181	NearestLocation	chr16	HAVANA	gene	11868128	11916082	.	-	.	protein_coding	KNOWN	GSPT1	2	overlapping_locus
ENSG00000103342.12	chr16	11914412	11916078	1667	+	262	11868128	11916082	-	inside	1670	4	NearestLocation	chr16	HAVANA	gene	11868128	11916082	.	-	.	protein_coding	KNOWN	GSPT1	2	overlapping_locus
ENSG00000103342.12	chr16	11916141	11916767	627	+	263	11868128	11916082	-	upstream	-59	59	NearestLocation	chr16	HAVANA	gene	11868128	11916082	.	-	.	protein_coding	KNOWN	GSPT1	2	overlapping_locus
ENSG00000103343.12	chr16	3400160	3402432	2273	+	177	3401235	3409370	+	overlapStart	-1075	1075	NearestLocation	chr16	HAVANA	gene	3401235	3409370	.	+	.	protein_coding	KNOWN	ZNF174	2	overlapping_locus
ENSG00000103351.12	chr16	3500576	3501927	1352	+	181	3500924	3539048	+	overlapStart	-348	348	NearestLocation	chr16	HAVANA	gene	3500924	3539048	.	+	.	protein_coding	KNOWN	CLUAP1	2	overlapping_locus
ENSG00000103356.15	chr16	23556017	23558892	2876	+	390	23522014	23557731	-	overlapStart	1714	1161	NearestLocation	chr16	HAVANA	gene	23522014	23557731	.	-	.	protein_coding	KNOWN	EARS2	1	OTTHUMG00000177018.3
ENSG00000103363.14	chr16	2776091	2777190	1100	+	136	2771414	2777297	-	inside	1206	107	NearestLocation	chr16	HAVANA	gene	2771414	2777297	.	-	.	protein_coding	KNOWN	TCEB2	2	OTTHUMG00000154125.2
ENSG00000103381.11	chr16	12801906	12804007	2102	+	266	12659799	12804017	-	inside	2111	10	NearestLocation	chr16	HAVANA	gene	12659799	12804017	.	-	.	protein_coding	KNOWN	CPPED1	2	OTTHUMG00000167711.3
ENSG00000103404.14	chr16	23148284	23150123	1840	+	386	23061406	23149270	-	overlapStart	986	853	NearestLocation	chr16	HAVANA	gene	23061406	23149270	.	-	.	protein_coding	KNOWN	USP31	1	overlapping_locus
ENSG00000103415.11	chr16	4473477	4474777	1301	+	202	4474690	4510347	+	overlapStart	-1213	87	NearestLocation	chr16	HAVANA	gene	4474690	4510347	.	+	.	protein_coding	KNOWN	HMOX2	2	OTTHUMG00000129473.3
ENSG00000103415.11	chr16	4475793	4477411	1619	+	203	4474690	4510347	+	inside	1103	1103	NearestLocation	chr16	HAVANA	gene	4474690	4510347	.	+	.	protein_coding	KNOWN	HMOX2	2	OTTHUMG00000129473.3
ENSG00000103423.13	chr16	4424773	4427392	2620	+	199	4425805	4456775	+	overlapStart	-1032	1032	NearestLocation	chr16	HAVANA	gene	4425805	4456775	.	+	.	protein_coding	KNOWN	DNAJA3	1	overlapping_locus
ENSG00000103426.12	chr16	4415023	4417236	2214	+	198	4340251	4420494	-	inside	5471	3258	NearestLocation	chr16	HAVANA	gene	4340251	4420494	.	-	.	protein_coding	KNOWN	CORO7-PAM16	2	overlapping_locus
ENSG00000103429.10	chr16	14632224	14634272	2049	+	276	14632815	14669236	+	overlapStart	-591	591	NearestLocation	chr16	HAVANA	gene	14632815	14669236	.	+	.	protein_coding	KNOWN	BFAR	1	ncRNA_host
ENSG00000103472.9	chr16	29074939	29075147	209	+	443	29074976	29116718	+	overlapStart	-37	37	NearestLocation	chr16	HAVANA	gene	29074976	29116718	.	+	.	transcribed_unprocessed_pseudogene	KNOWN	RRN3P2	1	pseudo_consens
ENSG00000103472.9	chr16	29075242	29075526	285	+	444	29074976	29116718	+	inside	266	266	NearestLocation	chr16	HAVANA	gene	29074976	29116718	.	+	.	transcribed_unprocessed_pseudogene	KNOWN	RRN3P2	1	pseudo_consens
ENSG00000103472.9	chr16	29075813	29075939	127	+	445	29074976	29116718	+	inside	837	837	NearestLocation	chr16	HAVANA	gene	29074976	29116718	.	+	.	transcribed_unprocessed_pseudogene	KNOWN	RRN3P2	1	pseudo_consens
ENSG00000103472.9	chr16	29081688	29082630	943	+	446	29074976	29116718	+	inside	6712	6712	NearestLocation	chr16	HAVANA	gene	29074976	29116718	.	+	.	transcribed_unprocessed_pseudogene	KNOWN	RRN3P2	1	pseudo_consens
ENSG00000103479.15	chr16	53434135	53434259	125	+	634	53433977	53491649	+	inside	158	158	NearestLocation	chr16	HAVANA	gene	53433977	53491649	.	+	.	protein_coding	KNOWN	RBL2	1	overlapping_locus
ENSG00000103479.15	chr16	53434338	53435691	1354	+	635	53433977	53491649	+	inside	361	361	NearestLocation	chr16	HAVANA	gene	53433977	53491649	.	+	.	protein_coding	KNOWN	RBL2	1	overlapping_locus
ENSG00000103485.17	chr16	29678801	29680023	1223	+	458	29679008	29698699	+	overlapStart	-207	207	NearestLocation	chr16	HAVANA	gene	29679008	29698699	.	+	.	protein_coding	KNOWN	QPRT	1	overlapping_locus
ENSG00000103485.17	chr16	29680145	29680758	614	+	459	29679008	29698699	+	inside	1137	1137	NearestLocation	chr16	HAVANA	gene	29679008	29698699	.	+	.	protein_coding	KNOWN	QPRT	1	overlapping_locus
ENSG00000103494.12	chr16	53703360	53704777	1418	+	638	53597683	53703938	-	overlapStart	578	578	NearestLocation	chr16	HAVANA	gene	53597683	53703938	.	-	.	protein_coding	KNOWN	RPGRIP1L	1	overlapping_locus
ENSG00000103495.13	chr16	29805672	29805989	318	+	465	29806106	29811164	+	upstream	-434	117	NearestLocation	chr16	HAVANA	gene	29806106	29811164	.	+	.	protein_coding	KNOWN	MAZ	2	overlapping_locus
ENSG00000103496.14	chr16	31032498	31034622	2125	+	533	31032889	31042975	+	overlapStart	-391	391	NearestLocation	chr16	HAVANA	gene	31032889	31042975	.	+	.	protein_coding	KNOWN	STX4	1	OTTHUMG00000132404.10
ENSG00000103507.13	chr16	31107983	31109144	1162	+	537	31106107	31112791	+	inside	1876	1876	NearestLocation	chr16	HAVANA	gene	31106107	31112791	.	+	.	protein_coding	KNOWN	BCKDK	1	OTTHUMG00000047356.6
ENSG00000103512.14	chr16	14833610	14835197	1588	+	279	14833681	14896160	+	overlapStart	-71	71	NearestLocation	chr16	HAVANA	gene	14833681	14896160	.	+	.	protein_coding	KNOWN	NOMO1	2	OTTHUMG00000090541.2
ENSG00000103540.16	chr16	19523808	19524942	1135	+	337	19523811	19553408	+	overlapStart	-3	3	NearestLocation	chr16	HAVANA	gene	19523811	19553408	.	+	.	protein_coding	KNOWN	CCP110	1	OTTHUMG00000131459.6
ENSG00000103544.14	chr16	19554745	19556462	1718	+	338	19555240	19706793	+	overlapStart	-495	495	NearestLocation	chr16	HAVANA	gene	19555240	19706793	.	+	.	protein_coding	KNOWN	C16orf62	1	overlapping_locus
ENSG00000103550.13	chr16	19716659	19719192	2534	+	339	19701934	19718235	-	overlapStart	1576	957	NearestLocation	chr16	HAVANA	gene	19701934	19718235	.	-	.	protein_coding	KNOWN	KNOP1	2	OTTHUMG00000177249.7
ENSG00000104731.13	chr16	87764869	87766859	1991	+	915	87696485	87765992	-	overlapStart	1123	867	NearestLocation	chr16	HAVANA	gene	87696485	87765992	.	-	.	protein_coding	KNOWN	KLHDC4	2	overlapping_locus
ENSG00000118894.14	chr16	5096616	5097833	1218	+	219	5084304	5097808	-	overlapStart	1192	25	NearestLocation	chr16	HAVANA	gene	5084304	5097808	.	-	.	protein_coding	KNOWN	EEF2KMT	2	OTTHUMG00000129527.10
ENSG00000118900.14	chr16	4846259	4849162	2904	+	213	4846665	4882360	+	overlapStart	-406	406	NearestLocation	chr16	HAVANA	gene	4846665	4882360	.	+	.	protein_coding	KNOWN	UBN1	1	OTTHUMG00000129531.5
ENSG00000121274.12	chr16	50152257	50153186	930	+	618	50152918	50235310	+	overlapStart	-661	268	NearestLocation	chr16	HAVANA	gene	50152918	50235310	.	+	.	protein_coding	KNOWN	PAPD5	1	OTTHUMG00000173452.3
ENSG00000121274.12	chr16	50153336	50155168	1833	+	619	50152918	50235310	+	inside	418	418	NearestLocation	chr16	HAVANA	gene	50152918	50235310	.	+	.	protein_coding	KNOWN	PAPD5	1	OTTHUMG00000173452.3
ENSG00000121281.12	chr16	50245149	50245978	830	+	620	50246137	50318135	+	upstream	-988	159	NearestLocation	chr16	HAVANA	gene	50246137	50318135	.	+	.	protein_coding	KNOWN	ADCY7	2	ncRNA_host
ENSG00000121281.12	chr16	50246053	50247596	1544	+	621	50246137	50318135	+	overlapStart	-84	84	NearestLocation	chr16	HAVANA	gene	50246137	50318135	.	+	.	protein_coding	KNOWN	ADCY7	2	ncRNA_host
ENSG00000122257.18	chr16	24538746	24541006	2261	+	397	24537693	24572863	+	inside	1053	1053	NearestLocation	chr16	HAVANA	gene	24537693	24572863	.	+	.	protein_coding	KNOWN	RBBP6	2	OTTHUMG00000096991.9
ENSG00000122257.18	chr16	24541089	24542097	1009	+	398	24537693	24572863	+	inside	3396	3396	NearestLocation	chr16	HAVANA	gene	24537693	24572863	.	+	.	protein_coding	KNOWN	RBBP6	2	OTTHUMG00000096991.9
ENSG00000122257.18	chr16	24542373	24543050	678	+	399	24537693	24572863	+	inside	4680	4680	NearestLocation	chr16	HAVANA	gene	24537693	24572863	.	+	.	protein_coding	KNOWN	RBBP6	2	OTTHUMG00000096991.9
ENSG00000122299.11	chr16	11795774	11798933	3160	+	258	11750586	11797267	-	overlapStart	1493	1493	NearestLocation	chr16	HAVANA	gene	11750586	11797267	.	-	.	protein_coding	KNOWN	ZC3H7A	1	ncRNA_host
ENSG00000122386.10	chr16	3111956	3114090	2135	+	158	3112560	3120517	+	overlapStart	-604	604	NearestLocation	chr16	HAVANA	gene	3112560	3120517	.	+	.	protein_coding	KNOWN	ZNF205	1	OTTHUMG00000148676.2
ENSG00000124067.16	chr16	67967378	67969643	2266	+	750	67943474	67969601	-	overlapStart	2223	42	NearestLocation	chr16	HAVANA	gene	67943474	67969601	.	-	.	protein_coding	KNOWN	SLC12A4	1	overlapping_locus
ENSG00000124074.11	chr16	67665832	67667269	1438	+	741	67662945	67667265	-	overlapStart	1433	4	NearestLocation	chr16	HAVANA	gene	67662945	67667265	.	-	.	protein_coding	KNOWN	ENKD1	1	OTTHUMG00000137550.5
ENSG00000125107.17	chr16	58627670	58627924	255	+	686	58519951	58629886	-	inside	2216	1962	NearestLocation	chr16	HAVANA	gene	58519951	58629886	.	-	.	protein_coding	KNOWN	CNOT1	1	ncRNA_host
ENSG00000125107.17	chr16	58627986	58628364	379	+	687	58519951	58629886	-	inside	1900	1522	NearestLocation	chr16	HAVANA	gene	58519951	58629886	.	-	.	protein_coding	KNOWN	CNOT1	1	ncRNA_host
ENSG00000125107.17	chr16	58628559	58630668	2110	+	688	58519951	58629886	-	overlapStart	1327	782	NearestLocation	chr16	HAVANA	gene	58519951	58629886	.	-	.	protein_coding	KNOWN	CNOT1	1	ncRNA_host
ENSG00000125124.11	chr16	56519351	56520327	977	+	652	56466836	56520283	-	overlapStart	932	44	NearestLocation	chr16	HAVANA	gene	56466836	56520283	.	-	.	protein_coding	KNOWN	BBS2	1	OTTHUMG00000176943.9
ENSG00000125148.6	chr16	56608022	56608466	445	+	653	56608199	56609497	+	overlapStart	-177	177	NearestLocation	chr16	HAVANA	gene	56608199	56609497	.	+	.	protein_coding	KNOWN	MT2A	2	OTTHUMG00000133281.2
ENSG00000125148.6	chr16	56608520	56609306	787	+	654	56608199	56609497	+	inside	321	191	NearestLocation	chr16	HAVANA	gene	56608199	56609497	.	+	.	protein_coding	KNOWN	MT2A	2	OTTHUMG00000133281.2
ENSG00000125149.11	chr16	67109404	67111354	1951	+	718	67109958	67148539	+	overlapStart	-554	554	NearestLocation	chr16	HAVANA	gene	67109958	67148539	.	+	.	protein_coding	KNOWN	C16orf70	2	OTTHUMG00000137510.5
ENSG00000125166.12	chr16	58732744	58734456	1713	+	690	58707131	58734357	-	overlapStart	1613	99	NearestLocation	chr16	HAVANA	gene	58707131	58734357	.	-	.	protein_coding	KNOWN	GOT2	2	OTTHUMG00000133769.4
ENSG00000125166.12	chr16	58734537	58734705	169	+	691	58707131	58734357	-	upstream	-180	180	NearestLocation	chr16	HAVANA	gene	58707131	58734357	.	-	.	protein_coding	KNOWN	GOT2	2	OTTHUMG00000133769.4
ENSG00000125170.10	chr16	57485828	57486522	695	+	667	57471922	57487327	-	inside	1499	805	NearestLocation	chr16	HAVANA	gene	57471922	57487327	.	-	.	protein_coding	KNOWN	DOK4	2	OTTHUMG00000133460.8
ENSG00000126602.10	chr16	3716537	3718231	1695	+	184	3651639	3717597	-	overlapStart	1060	634	NearestLocation	chr16	HAVANA	gene	3651639	3717597	.	-	.	protein_coding	KNOWN	TRAP1	2	overlapping_locus
ENSG00000126603.8	chr16	4306487	4307724	1238	+	191	4314761	4339597	+	upstream	-8274	7037	NearestLocation	chr16	HAVANA	gene	4314761	4339597	.	+	.	protein_coding	KNOWN	GLIS2	2	OTTHUMG00000129467.1
ENSG00000126603.8	chr16	4307852	4308458	607	+	192	4314761	4339597	+	upstream	-6909	6303	NearestLocation	chr16	HAVANA	gene	4314761	4339597	.	+	.	protein_coding	KNOWN	GLIS2	2	OTTHUMG00000129467.1
ENSG00000126603.8	chr16	4314764	4315654	891	+	193	4314761	4339597	+	inside	3	3	NearestLocation	chr16	HAVANA	gene	4314761	4339597	.	+	.	protein_coding	KNOWN	GLIS2	2	OTTHUMG00000129467.1
ENSG00000126603.8	chr16	4315721	4316040	320	+	194	4314761	4339597	+	inside	960	960	NearestLocation	chr16	HAVANA	gene	4314761	4339597	.	+	.	protein_coding	KNOWN	GLIS2	2	OTTHUMG00000129467.1
ENSG00000126603.8	chr16	4316304	4317202	899	+	195	4314761	4339597	+	inside	1543	1543	NearestLocation	chr16	HAVANA	gene	4314761	4339597	.	+	.	protein_coding	KNOWN	GLIS2	2	OTTHUMG00000129467.1
ENSG00000126856.13	chr16	90082129	90082701	573	+	981	90056566	90092072	-	inside	9943	9371	NearestLocation	chr16	HAVANA	gene	90056566	90092072	.	-	.	protein_coding	KNOWN	PRDM7	2	OTTHUMG00000138990.4
ENSG00000127554.12	chr16	1983595	1985662	2068	+	089	1984207	1987749	+	overlapStart	-612	612	NearestLocation	chr16	HAVANA	gene	1984207	1987749	.	+	.	protein_coding	KNOWN	GFER	2	OTTHUMG00000176896.1
ENSG00000127578.6	chr16	622274	623330	1057	+	035	629239	634116	+	upstream	-6965	5909	NearestLocation	chr16	HAVANA	gene	629239	634116	.	+	.	protein_coding	KNOWN	WFIKKN1	2	overlapping_locus
ENSG00000127580.15	chr16	689564	690699	1136	+	044	684622	690444	-	overlapStart	880	255	NearestLocation	chr16	HAVANA	gene	684622	690444	.	-	.	protein_coding	KNOWN	WDR24	2	OTTHUMG00000090421.2
ENSG00000127580.15	chr16	694235	696205	1971	+	045	684622	690444	-	upstream	-3791	3791	NearestLocation	chr16	HAVANA	gene	684622	690444	.	-	.	protein_coding	KNOWN	WDR24	2	OTTHUMG00000090421.2
ENSG00000127585.11	chr16	705475	706239	765	+	046	692498	705829	-	overlapStart	354	354	NearestLocation	chr16	HAVANA	gene	692498	705829	.	-	.	protein_coding	KNOWN	FBXL16	2	OTTHUMG00000090420.3
ENSG00000129636.12	chr16	47464220	47464787	568	+	607	47154387	47464149	-	upstream	-71	71	NearestLocation	chr16	HAVANA	gene	47154387	47464149	.	-	.	protein_coding	KNOWN	ITFG1	1	ncRNA_host
ENSG00000129993.14	chr16	88972950	88977855	4906	+	942	88874858	88977204	-	overlapStart	4254	651	NearestLocation	chr16	HAVANA	gene	88874858	88977204	.	-	.	protein_coding	KNOWN	CBFA2T3	2	overlapping_locus
ENSG00000130182.7	chr16	3099713	3100281	569	+	156	3088890	3099317	-	upstream	-396	396	NearestLocation	chr16	HAVANA	gene	3088890	3099317	.	-	.	protein_coding	KNOWN	ZSCAN10	2	OTTHUMG00000177478.3
ENSG00000130656.4	chr16	152263	154145	1883	+	009	152687	154503	+	overlapStart	-424	358	NearestLocation	chr16	HAVANA	gene	152687	154503	.	+	.	protein_coding	KNOWN	HBZ	2	overlapping_locus
ENSG00000130731.15	chr16	635267	637110	1844	+	036	634427	636366	-	overlapStart	1099	744	NearestLocation	chr16	HAVANA	gene	634427	636366	.	-	.	protein_coding	KNOWN	C16orf13	2	OTTHUMG00000047855.4
ENSG00000131143.8	chr16	85798372	85801126	2755	+	901	85798633	85807044	+	overlapStart	-261	261	NearestLocation	chr16	HAVANA	gene	85798633	85807044	.	+	.	protein_coding	KNOWN	COX4I1	1	OTTHUMG00000137649.6
ENSG00000131149.18	chr16	85169475	85170168	694	+	886	85169525	85676204	+	overlapStart	-50	50	NearestLocation	chr16	HAVANA	gene	85169525	85676204	.	+	.	protein_coding	KNOWN	GSE1	2	ncRNA_host
ENSG00000131149.18	chr16	85171364	85173226	1863	+	887	85169525	85676204	+	inside	1839	1839	NearestLocation	chr16	HAVANA	gene	85169525	85676204	.	+	.	protein_coding	KNOWN	GSE1	2	ncRNA_host
ENSG00000131153.8	chr16	85687370	85689113	1744	+	899	85676198	85690073	-	inside	2703	960	NearestLocation	chr16	HAVANA	gene	85676198	85690073	.	-	.	protein_coding	KNOWN	GINS2	1	OTTHUMG00000137646.3
ENSG00000131153.8	chr16	85689184	85689676	493	+	900	85676198	85690073	-	inside	889	397	NearestLocation	chr16	HAVANA	gene	85676198	85690073	.	-	.	protein_coding	KNOWN	GINS2	1	OTTHUMG00000137646.3
ENSG00000131650.13	chr16	2963362	2965528	2167	+	146	2963944	2968383	+	overlapStart	-582	582	NearestLocation	chr16	HAVANA	gene	2963944	2968383	.	+	.	protein_coding	KNOWN	KREMEN2	2	OTTHUMG00000128976.2
ENSG00000131653.12	chr16	2155671	2157148	1478	+	101	2155698	2178129	+	overlapStart	-27	27	NearestLocation	chr16	HAVANA	gene	2155698	2178129	.	+	.	protein_coding	KNOWN	TRAF7	2	OTTHUMG00000128826.3
ENSG00000131797.12	chr16	31700341	31701372	1032	+	551	31700590	31711986	+	overlapStart	-249	249	NearestLocation	chr16	HAVANA	gene	31700590	31711986	.	+	.	transcribed_unprocessed_pseudogene	KNOWN	CLUHP3	2	overlapping_locus
ENSG00000132600.16	chr16	68309749	68312698	2950	+	756	68310974	68358563	+	overlapStart	-1225	1225	NearestLocation	chr16	HAVANA	gene	68310974	68358563	.	+	.	protein_coding	KNOWN	PRMT7	1	overlapping_locus
ENSG00000132603.13	chr16	69338552	69340923	2372	+	770	69339430	69343111	+	overlapStart	-878	878	NearestLocation	chr16	HAVANA	gene	69339430	69343111	.	+	.	protein_coding	KNOWN	NIP7	2	OTTHUMG00000137568.5
ENSG00000132612.15	chr16	69310604	69311175	572	+	766	69311356	69326939	+	upstream	-752	181	NearestLocation	chr16	HAVANA	gene	69311356	69326939	.	+	.	protein_coding	KNOWN	VPS4A	1	overlapping_locus
ENSG00000132612.15	chr16	69311230	69312493	1264	+	767	69311356	69326939	+	overlapStart	-126	126	NearestLocation	chr16	HAVANA	gene	69311356	69326939	.	+	.	protein_coding	KNOWN	VPS4A	1	overlapping_locus
ENSG00000132613.14	chr16	70684734	70686617	1884	+	803	70661204	70686066	-	overlapStart	1332	551	NearestLocation	chr16	HAVANA	gene	70661204	70686066	.	-	.	protein_coding	KNOWN	MTSS1L	1	OTTHUMG00000177023.4
ENSG00000133393.12	chr16	15887601	15888716	1116	+	302	15865720	15888625	-	overlapStart	1024	91	NearestLocation	chr16	HAVANA	gene	15865720	15888625	.	-	.	protein_coding	KNOWN	FOPNL	2	ncRNA_host
ENSG00000134419.15	chr16	18788248	18791024	2777	+	323	18781295	18790383	-	overlapStart	2135	641	NearestLocation	chr16	HAVANA	gene	18781295	18790383	.	-	.	protein_coding	KNOWN	RPS15A	1	overlapping_locus
ENSG00000135686.12	chr16	84647980	84649681	1702	+	879	84648525	84667686	+	overlapStart	-545	545	NearestLocation	chr16	HAVANA	gene	84648525	84667686	.	+	.	protein_coding	KNOWN	KLHL36	2	OTTHUMG00000137642.3
